id,price,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,sqft_living15,sqft_lot15,recent_sells,beds_4more,has_basement,loc_north_west,loc_north_east
9822700190,1280000,4.5,3650,5000,2.0,0,0,3,8,2530,1915,2010,2510,5000,0,1,1,1,0
3630120190,660000,2.5,2330,3995,2.0,0,0,3,9,2330,2006,0,2330,3740,1,0,0,0,1
5078400210,921000,1.5,2220,9496,1.0,0,0,4,7,1490,1954,0,1800,8286,0,1,1,1,0
2922701420,490000,2.25,2020,4960,2.0,0,0,3,7,1710,1938,0,1590,4550,1,1,1,1,0
3374300030,500000,2.5,1770,8155,1.5,0,0,4,6,1770,1970,1993,1460,7360,1,1,0,1,0
9516500100,525000,1.75,1600,9579,1.0,0,0,3,8,1180,1977,0,1750,9829,1,0,1,1,0
6132600221,367000,1.0,700,2334,1.0,0,0,3,7,700,1945,0,2300,5000,0,0,0,1,0
2356800020,416000,1.0,880,6650,1.0,0,0,5,6,880,1918,0,1250,6650,0,0,0,1,0
2133010290,398000,2.5,2050,14724,2.0,0,0,3,7,2050,1989,0,1920,12841,0,1,0,0,1
821049123,389000,2.5,2420,9147,2.0,0,0,3,10,2420,1998,0,1400,7200,1,1,0,0,0
7129302615,292000,1.75,1090,4500,1.5,0,0,5,8,1090,1929,0,1640,5225,1,0,0,0,0
9189700255,165000,1.0,970,7503,1.0,0,0,4,6,970,1967,0,1230,9504,1,0,0,0,0
722039087,220500,1.0,990,57499,1.0,0,0,2,6,990,1949,0,2090,27442,0,0,0,0,0
2359300030,565000,1.0,910,5212,1.0,0,0,3,7,910,1951,0,1520,6300,1,0,0,1,0
2273600410,546000,3.0,1530,9999,1.0,0,0,4,7,1150,1983,0,1530,8556,1,0,1,1,0
7508200080,461000,2.75,1700,7495,1.0,0,0,4,7,1200,1964,0,1650,7495,1,1,1,1,0
3826500570,275000,1.75,1490,8000,1.0,0,0,3,8,1490,1978,0,1740,8165,0,0,0,0,0
2473460860,260000,2.5,2110,8990,2.0,0,0,3,8,2110,1977,0,2040,8800,1,1,0,0,0
4037800015,480000,2.0,2590,8610,1.0,0,0,4,7,1340,1958,0,1750,8610,1,1,1,0,1
4040800360,420000,1.75,1230,10005,1.0,0,0,4,7,1230,1963,0,1530,8560,0,0,0,0,1
4438000165,122000,1.0,730,6728,1.0,0,0,3,6,730,1953,0,1170,7034,1,0,0,0,0
3333000745,350000,2.5,1660,2500,2.0,0,0,3,7,1660,2007,0,1030,5000,1,1,0,1,0
1523059183,529000,2.5,2380,91476,1.0,0,0,4,8,1580,1976,0,1880,12870,1,1,1,0,0
1442860120,363000,3.0,2250,12142,2.0,0,0,3,8,2250,1986,0,2300,9003,1,1,0,0,0
9315100030,190000,1.0,1090,8520,1.0,0,0,3,7,1090,1967,0,1190,8520,0,0,0,0,0
7399300850,290000,2.25,1500,7482,1.0,0,0,4,7,1210,1968,0,1480,7308,0,0,1,0,0
1604601804,532000,3.75,2260,2050,2.0,0,0,3,9,1170,2010,0,2130,3082,1,0,1,1,0
3020079078,487000,3.25,4750,248600,2.0,0,0,4,8,4750,1947,0,2230,311610,1,1,0,0,0
7202310010,597500,2.5,2620,4800,2.0,0,0,3,7,2620,2002,0,2400,4756,1,0,0,0,1
567000380,365000,1.5,820,1270,2.0,0,0,3,7,820,2009,0,1130,1201,1,0,0,1,0
1402200070,365000,2.25,1990,21312,1.0,0,0,4,8,1990,1968,0,2400,19210,0,1,0,0,0
6150200280,375000,1.0,1810,8527,1.5,0,0,4,7,1810,1943,0,1490,6800,0,0,0,1,0
1445200110,275000,1.5,1160,1103,2.0,0,0,3,7,890,2006,0,1160,1086,1,0,1,1,0
8078570410,279000,2.5,1920,7779,2.0,0,0,3,7,1920,1989,0,1960,7536,1,0,0,0,0
2287000280,705000,1.75,1690,11739,1.0,0,0,4,8,1690,1959,0,2300,11600,0,1,0,1,0
952005863,643950,2.25,1760,2122,3.0,0,0,3,9,1760,2015,0,1420,1618,1,0,0,1,0
9285800790,590000,1.0,1840,6710,1.5,0,0,3,7,1840,1920,0,1410,4880,1,1,0,1,0
7335400215,95000,0.75,760,5746,1.0,0,0,4,5,760,1915,0,970,6696,1,0,0,0,0
5710000005,2150000,5.5,5060,10320,2.0,0,0,3,11,5060,2008,0,3010,10080,0,1,0,1,0
2768100205,519000,2.5,1950,2617,1.5,0,0,4,7,1250,1910,0,1520,1438,0,1,1,1,0
9304400010,975000,2.5,3240,35083,2.0,0,0,4,9,3240,1978,0,3340,24501,0,1,0,0,1
1025059181,480000,2.0,1580,7400,1.0,0,0,3,7,1050,1977,0,1560,7458,0,0,1,0,1
3826000385,201000,1.5,1360,8100,1.5,0,0,3,7,1360,1962,0,1300,8100,1,1,0,0,0
2891400380,449950,1.75,2070,96703,1.0,0,3,4,7,2070,1999,0,1820,117612,1,0,0,0,0
5706201360,435000,1.5,1720,12551,1.0,0,0,3,7,1720,1967,0,1560,12960,1,1,0,0,1
2473250850,318500,2.0,1780,7350,1.0,0,0,5,7,900,1974,0,1480,7350,0,1,1,0,0
6745700190,880000,1.75,2070,5000,1.5,0,0,3,8,2070,1920,0,2630,5000,1,0,0,1,0
3904901200,530000,2.25,2010,11817,2.0,0,0,4,8,2010,1986,0,2190,10168,0,0,0,0,1
9430100020,725000,2.75,2630,7505,2.0,0,0,3,8,2630,1994,0,2670,7506,0,1,0,0,1
5072420040,549950,2.5,2080,8690,1.0,0,0,3,8,1430,1974,0,2400,9625,0,0,1,0,0
7224000450,230000,1.5,1810,4838,1.5,0,0,4,5,1050,1905,0,1300,4838,1,1,1,0,0
2273600460,536000,1.75,1530,8503,1.0,0,0,4,7,1150,1983,0,1610,8549,1,0,1,1,0
9285800345,320000,1.0,950,5316,1.0,0,2,3,7,950,1948,0,1620,6085,0,0,0,1,0
6979900360,635000,2.5,3080,35430,2.0,0,0,3,9,3080,1997,0,2640,28972,0,1,0,0,1
4054550010,1640000,4.0,4780,118047,2.0,0,0,3,11,4780,1994,0,4040,31760,1,1,0,0,1
9472200060,1295000,2.75,3340,12690,1.0,0,0,3,10,2550,1956,1988,3340,9480,1,0,1,1,0
5561100431,510000,2.5,2510,83231,1.0,0,0,4,7,1260,1975,0,2460,46431,0,1,1,0,1
4025300195,685000,2.5,2820,10125,2.0,0,0,3,8,2820,2008,0,1560,10125,1,1,0,1,0
9264960480,368000,2.5,2720,7350,2.0,0,0,3,9,2720,1989,0,2570,8336,1,1,0,0,0
6163900501,418000,1.75,1530,7238,1.0,0,0,3,7,1530,1959,0,1580,7238,1,0,0,1,0
2202500290,435000,1.0,1450,8800,1.0,0,0,4,7,1450,1954,0,1260,8942,0,1,0,0,1
7227501369,369990,2.5,1960,7133,2.0,0,0,3,7,1960,2002,0,1960,6705,0,1,0,0,0
3353402390,171500,1.0,1150,6480,1.5,0,0,4,5,1150,1946,0,1100,7300,1,0,0,0,0
3225059223,1405000,3.5,3410,10769,2.0,0,0,3,10,3410,2008,0,2650,10058,0,1,0,1,0
7229700165,350000,1.75,1740,29597,1.0,0,0,4,7,1740,1965,0,1560,20741,1,0,0,0,0
1962200036,600000,1.75,1620,1325,2.5,0,0,3,9,1430,2005,0,1750,1572,0,0,1,1,0
8635750950,568500,2.5,2460,4200,2.0,0,0,3,8,2460,1998,0,2460,4200,0,1,0,0,1
9320200050,1500000,2.75,2930,25697,1.0,0,0,4,9,2310,1964,0,3810,20681,1,1,1,1,0
1446403617,123000,1.0,1050,6600,1.5,0,0,3,6,1050,1964,0,1330,6600,0,0,0,0,0
3630080190,405000,2.5,1500,2314,2.0,0,0,3,7,1500,2005,0,1440,2170,0,0,0,0,1
7466900320,242000,1.75,1300,9856,1.0,0,0,4,7,1300,1962,0,1400,9600,1,0,0,0,0
7518502210,645500,1.0,1890,5202,1.5,0,0,4,7,1890,1909,0,1670,5100,0,0,0,1,0
7663700654,450000,1.5,1860,7808,1.0,0,0,3,7,1080,1953,0,1530,7884,1,1,1,1,0
4083304355,675000,1.75,1530,3615,1.5,0,0,4,7,1530,1913,0,1650,4200,1,1,0,1,0
6300000368,248500,1.5,880,1498,2.0,0,0,3,7,880,1999,0,880,5060,1,0,0,1,0
3275740030,420000,2.25,1770,8165,2.0,0,0,3,7,1770,1977,0,1650,8165,0,0,0,1,0
3626039229,340000,1.0,700,5829,1.0,0,0,3,6,700,1945,0,1160,6700,1,0,0,1,0
126049217,400000,1.75,1530,10731,1.0,0,0,3,7,1530,1986,0,2100,12593,0,0,0,1,0
824059265,1155000,1.75,1640,10464,1.0,0,2,4,8,1640,1968,0,2630,18872,0,0,0,1,0
1898700310,220000,1.5,1240,9600,1.0,0,0,3,7,1240,1971,0,1240,9592,0,1,0,0,0
739980260,324000,2.5,1920,5322,2.0,0,0,3,8,1920,1999,0,1920,5000,1,0,0,0,0
6145601312,322000,3.25,1380,1225,3.0,0,0,3,7,1380,2000,0,1380,1704,1,0,0,1,0
5104510270,338900,2.5,1830,5612,2.0,0,0,3,7,1830,2003,0,1830,5998,0,1,0,0,0
9183702251,280000,1.0,1200,9322,1.5,0,0,4,7,1200,1954,0,1540,9677,1,0,0,0,0
7955080300,269950,2.5,1520,8720,1.0,0,0,3,7,1080,1981,0,1720,7551,0,0,1,0,0
4370700065,907500,2.25,2850,6281,2.0,0,2,4,7,1900,1947,0,1680,7006,1,0,1,1,0
5634500179,424500,1.5,1830,6985,1.0,0,0,3,7,1080,1967,0,1650,9501,1,1,1,1,0
6806100420,299000,2.5,1850,4600,2.0,0,0,3,7,1850,2005,0,2160,4751,1,0,0,0,0
1038000040,499950,2.5,2370,12753,2.0,0,0,3,7,2370,2001,0,2280,16808,0,0,0,0,1
3343901961,255000,1.0,1430,12420,1.0,0,0,3,7,1430,1964,0,1900,10350,1,0,0,0,0
824059305,2200000,4.0,5840,11652,2.0,0,1,3,11,4410,1988,0,3120,13639,1,1,1,1,0
2787250240,564500,2.75,3100,14568,2.0,0,0,3,8,3100,1995,0,2860,14396,1,1,0,0,1
2311400145,1699990,3.75,3320,8234,2.0,0,0,3,10,3320,2014,0,1560,8240,1,1,0,1,0
7015200900,820000,2.5,2440,5737,2.0,0,0,4,8,1700,1929,0,2020,5543,1,1,1,1,0
7805450750,864000,2.75,3060,13554,2.0,0,0,3,10,3060,1984,0,3060,11455,1,0,0,0,1
2114700384,280000,2.5,1020,2217,2.0,0,0,3,7,720,2004,0,1060,1524,1,0,1,1,0
7230400430,322400,1.75,1710,15844,1.0,0,0,4,8,1710,1964,0,1990,20359,0,0,0,0,0
6161000015,349950,1.0,1400,7066,1.0,0,0,3,8,1400,1957,0,1400,7320,0,0,0,1,0
3204300225,508000,1.0,1200,2500,2.0,0,2,3,7,1090,1927,0,2690,4800,1,0,1,1,0
2597490660,639888,2.5,2050,2772,2.0,0,0,3,8,2050,2012,0,2050,2934,0,1,0,0,1
1923300170,629000,2.0,2050,3000,1.5,0,0,3,7,1470,1912,1984,1560,4500,1,1,1,1,0
4338800370,220000,1.0,1000,6020,1.0,0,0,3,6,1000,1944,0,1300,8640,1,0,0,0,0
1924069105,450000,1.75,3150,9258,1.0,0,1,3,8,2370,1970,0,2740,10274,1,0,1,0,1
104560280,273000,3.0,1990,6180,2.0,0,0,3,7,1990,1990,0,1910,6180,0,1,0,0,0
8658300480,299800,1.5,1530,9000,1.0,0,0,4,6,1530,1976,0,1520,8500,0,1,0,0,1
1066000290,600000,3.0,2600,9350,1.0,0,0,4,8,1340,1963,0,2090,9102,1,1,1,0,1
722079015,610000,2.5,2080,167270,1.0,0,0,3,7,2080,2000,0,2080,55321,1,0,0,0,1
1997200165,802000,2.25,2170,5001,2.0,0,0,3,8,2170,2014,0,1700,6991,0,0,0,1,0
1431400070,215000,1.0,1060,7900,1.0,0,0,3,7,1060,1961,2001,1310,7900,1,0,0,0,0
4027700930,330000,1.75,2100,7347,1.0,0,0,3,7,1070,1981,0,2170,9418,1,1,1,1,0
2126059048,294000,1.0,1250,9427,1.0,0,0,3,6,1250,1931,0,1590,8250,1,0,0,1,0
3886000010,487000,2.5,1470,2533,2.0,0,0,3,8,1470,2005,0,1470,6511,0,0,0,0,1
624100990,725000,3.0,2420,12000,1.0,0,0,3,9,2420,1984,0,3100,13020,0,1,0,0,1
3717000160,287000,2.5,2240,4648,2.0,0,0,3,7,2240,2005,0,2221,4557,0,1,0,0,0
5451220200,998000,2.25,2420,10200,2.0,0,0,4,9,2420,1973,0,2390,10200,0,1,0,1,0
723049158,135000,1.0,1460,18599,1.5,0,0,3,5,1460,1940,0,1320,8100,1,1,0,1,0
7851990230,825000,3.5,3920,11086,2.0,0,0,3,10,3920,1999,0,3740,10880,1,1,0,0,1
3885801450,830000,1.0,1150,6000,1.0,0,1,4,7,710,1921,0,2450,7200,1,0,1,1,0
1385100050,751000,2.5,3090,13316,2.0,0,0,3,10,3090,1992,0,2980,14437,0,0,0,0,1
5238800020,492500,2.25,1600,80400,2.0,0,0,4,7,1600,1978,0,1600,198414,1,0,0,1,0
3791410210,473000,3.5,3430,6872,2.0,0,0,3,10,2830,2002,0,3650,6600,1,1,1,0,0
1431700370,290000,1.5,2120,7700,1.5,0,0,5,7,2120,1962,0,1730,7700,0,1,0,0,0
2738600140,499950,2.5,2860,3345,2.0,0,0,3,8,2190,2004,0,2860,3596,0,1,1,1,0
2558660270,370000,1.75,1580,7000,1.0,0,0,3,7,1180,1976,0,1640,7500,1,0,1,1,0
3904901520,447000,2.25,1440,4667,2.0,0,0,3,7,1440,1985,0,1610,4756,1,0,0,0,1
7202300480,775000,2.75,3500,6226,2.0,0,0,3,9,3500,2004,0,3480,7222,1,1,0,0,1
3570000130,580379,2.75,2240,27820,1.5,0,0,4,8,2240,1976,0,2330,20000,0,1,0,0,1
7202260210,710000,2.75,2780,6978,2.0,0,0,3,8,2780,2001,0,2760,5460,0,1,0,0,1
9475960050,565000,2.75,3260,4900,2.0,0,0,3,9,3260,2013,0,3260,6132,0,1,0,0,0
7504010760,660000,3.0,2470,11900,2.0,0,0,3,9,2290,1976,0,2590,11900,1,0,1,0,1
6132600165,850000,2.5,3230,5000,2.0,0,2,5,8,2430,1945,0,1820,5000,0,0,1,1,0
537000075,420000,2.75,2300,8000,1.0,0,0,3,7,1430,1965,0,2070,10200,0,0,1,0,0
7167000040,700000,3.0,3350,199253,2.0,0,0,3,10,3350,2004,0,3350,183897,1,1,0,0,0
1773101335,399950,2.5,1400,4400,1.0,0,0,3,7,1400,1930,2014,1060,4400,1,0,0,1,0
2220069203,379500,2.25,2120,53578,2.0,0,2,4,7,2120,1985,0,2120,53578,0,1,0,0,0
1702901618,420000,2.0,1070,675,2.0,0,0,3,8,880,2007,0,1220,788,1,0,1,1,0
4019301500,507000,2.25,2210,11585,1.0,0,0,4,7,1510,1958,0,1870,14092,0,0,1,1,0
5379805475,234999,1.0,1330,8912,1.0,0,0,3,6,1330,1948,0,1200,8913,0,0,0,0,0
126059242,550000,1.75,1880,45738,1.0,0,0,4,8,1410,1980,0,2340,38556,1,0,1,0,1
9477201530,439000,2.25,1480,7565,1.0,0,0,3,7,1220,1977,0,1660,7565,1,0,1,1,0
9828701488,360000,1.0,880,1165,2.0,0,0,3,8,880,2005,0,1640,3825,1,0,0,1,0
421000555,200000,1.0,1050,5000,1.0,0,0,4,6,1050,1967,0,1050,5200,0,0,0,0,0
7695470200,600000,2.5,2680,43995,2.0,0,0,3,9,2680,1986,0,2520,37277,1,0,0,0,1
9510310030,535000,2.75,2710,45963,2.0,0,0,3,9,2710,1995,0,2710,33955,0,1,0,0,1
1338600185,1157400,2.5,2740,5925,2.0,0,2,3,10,2740,1913,1992,2740,5948,0,0,0,1,0
7230400400,415500,2.0,1220,17652,1.0,0,0,4,7,1220,1980,0,1990,17652,1,0,0,0,0
3319500334,441000,1.0,1290,1289,2.0,0,0,3,7,1030,2005,0,1290,1332,1,0,1,1,0
4027701291,550000,3.0,2760,13113,1.0,0,0,4,8,1760,1974,0,1900,13113,0,1,1,1,0
3834500170,375000,1.75,1430,8412,1.0,0,0,4,7,1070,1928,0,1490,8410,1,0,1,1,0
3876540600,273000,2.25,1930,8192,1.0,0,0,3,7,1470,1984,0,1510,8192,1,0,1,0,0
8087800400,385000,2.5,1950,7350,1.0,0,0,3,7,1150,1963,0,2050,9068,1,1,1,0,1
5560000650,135000,1.0,1520,8450,1.0,0,0,2,6,1120,1961,0,1320,8450,1,0,1,0,0
7418000020,305000,1.75,1400,10350,1.0,0,0,4,7,1400,1976,0,1780,10457,0,0,0,0,0
856001130,1364000,2.5,3560,8960,2.0,0,0,3,10,3560,2001,0,1660,7680,1,1,0,1,0
8651442060,214950,1.75,1570,4875,1.0,0,0,4,7,1310,1977,0,1380,5200,0,0,1,0,0
723099065,465000,2.0,1840,40438,2.0,0,0,3,7,1840,1994,0,1380,44049,1,0,0,0,1
2767601031,583500,1.0,1530,3900,1.5,0,0,4,7,1530,1908,0,1300,3900,1,1,0,1,0
1775800800,396000,1.0,1500,12616,1.0,0,0,3,7,1500,1967,0,1820,13950,1,0,0,0,1
9122001225,610000,2.25,2200,7200,1.0,0,2,4,8,1220,1958,0,1940,6000,1,1,1,1,0
263000324,550000,4.0,3440,8100,2.0,0,0,3,7,3440,1970,0,1420,1560,0,1,0,1,0
8944320280,336000,2.5,2110,4549,2.0,0,0,4,8,2110,1989,0,2110,4030,1,0,0,0,0
8651611640,782500,2.5,3750,7821,2.0,0,0,3,9,3750,2001,0,3210,8405,1,0,0,0,1
8644500010,715000,1.75,1650,7276,1.5,0,4,4,7,1150,1928,0,2300,8088,1,0,1,1,0
2484200171,575000,1.5,2810,7140,1.0,0,2,3,8,1490,1954,0,2240,6825,0,1,1,1,0
5406500430,712000,2.5,2730,4385,2.0,0,0,3,8,2730,2001,0,2670,4644,1,1,0,0,1
6431000749,349000,3.25,1340,1151,3.0,0,0,3,7,1340,2008,0,1290,1200,0,0,0,1,0
3395040920,300000,2.5,1700,3575,2.0,0,0,3,7,1700,2000,0,1590,3380,0,0,0,1,0
2212250080,592100,2.75,2310,7851,1.0,0,0,4,8,1790,1989,0,2230,7359,0,1,1,0,0
100600550,226500,1.5,1300,7370,1.0,0,0,4,7,900,1976,0,1430,7500,0,0,1,0,0
808300180,454000,2.5,3040,12522,2.0,0,0,3,7,3040,2000,0,2490,9742,1,1,0,0,1
7904700146,290000,1.5,770,850,2.0,0,0,3,7,770,2006,0,1350,915,0,0,0,1,0
2459970020,360000,2.5,1950,5451,2.0,0,0,3,7,1950,2004,0,2240,6221,1,1,0,0,0
3353402400,124500,1.0,840,6480,1.0,0,0,4,5,840,1954,0,1100,7300,1,0,0,0,0
8562790760,785000,3.5,3070,4684,2.0,0,0,3,10,2190,2009,0,2290,2664,0,1,1,0,1
8663370060,349000,2.25,1640,7261,2.0,0,0,3,7,1640,1989,0,1640,6789,0,0,0,1,0
3574800010,485000,2.75,1830,8384,1.0,0,0,3,7,1320,1979,0,2190,7695,1,1,1,1,0
3793501390,293000,2.5,1690,17383,2.0,0,0,3,7,1690,2003,0,2610,7999,0,0,0,0,0
7852090570,560000,2.5,2630,5710,2.0,0,0,3,8,2630,2001,0,2550,5500,1,1,0,0,1
2619950110,415000,2.5,2280,6031,2.0,0,0,3,8,2280,2011,0,2430,7200,0,0,0,0,1
5021900945,850000,2.0,2470,8800,2.0,0,0,3,9,2470,1961,2004,2340,10980,0,0,0,1,0
7202430110,725000,2.5,2610,7510,2.0,0,0,3,9,2610,1996,0,2610,8458,0,0,0,0,1
1931300010,562500,1.0,1170,2800,1.5,0,0,4,5,1170,1905,0,1660,4996,1,0,0,1,0
9323610180,720000,2.25,2120,9297,2.0,0,0,4,8,2120,1981,0,2620,10352,0,0,0,0,1
1858600012,310000,2.25,2192,12128,2.0,0,0,3,8,2192,2006,0,1914,4649,0,1,0,0,0
5249805090,705000,1.5,1780,3120,1.5,0,3,3,8,1780,1926,0,1710,3600,1,1,0,1,0
3905060070,545000,2.5,2080,8504,2.0,0,0,3,8,2080,1991,0,2000,6773,0,1,0,0,1
3022800010,447000,2.5,1740,3043,2.0,0,0,3,7,1740,2012,0,1920,2869,0,0,0,1,0
625049153,605000,2.0,2060,4040,1.0,0,0,4,8,1120,1947,0,1500,4000,0,0,1,1,0
8092700220,280000,2.5,1630,20750,1.0,0,0,4,7,1100,1975,0,1630,8640,1,1,1,0,0
9406590280,350000,2.5,2440,4000,2.0,0,0,3,7,2440,2009,0,2410,4502,0,1,0,0,0
1226039054,436000,1.5,1500,10200,1.0,0,0,3,8,1300,1955,0,1950,9500,1,0,1,1,0
7212651950,350000,2.5,2800,9538,2.0,0,0,3,8,2800,1993,0,1970,7750,0,1,0,0,0
2296500036,450000,2.75,2980,13260,1.0,0,0,4,8,1800,1979,0,1920,10731,1,1,1,0,0
2294900010,478000,1.75,2790,36585,1.0,0,0,4,8,1410,1970,0,1900,45302,0,0,1,0,1
9421500010,442500,2.25,1970,7902,1.0,0,0,3,8,1310,1960,0,1860,8021,1,1,1,1,0
3031200120,255000,1.75,960,8863,1.0,0,0,5,6,580,1949,0,1720,8249,1,1,1,1,0
5460500040,1295000,4.0,4440,9270,1.0,0,0,5,10,2220,1968,0,2720,9614,1,1,1,1,0
1623069046,1700000,3.5,4070,336283,2.0,0,0,3,11,4070,2006,0,3020,44613,1,1,0,0,1
6071300090,400000,1.75,1330,9143,1.0,0,0,3,7,1330,1960,0,1950,10384,0,0,0,0,1
993001330,406100,2.25,1410,1332,3.0,0,0,3,8,1410,2005,0,1430,1448,0,0,0,1,0
1725059187,595000,1.75,1280,8500,1.0,0,0,3,7,1280,1953,2010,1950,10356,1,0,0,1,0
5468750040,415000,4.0,2740,8250,2.0,0,0,4,9,2740,1990,0,2290,8250,1,1,0,0,0
2619950400,396800,2.5,2200,6018,2.0,0,0,3,8,2200,2010,0,2480,5899,0,1,0,0,1
8691300860,851000,2.5,3130,13202,2.0,0,0,3,10,3130,1996,0,2840,10470,1,1,0,0,1
524059148,1600000,3.5,4280,9583,2.0,0,0,3,11,4280,2005,0,2360,10031,0,1,0,1,0
291300170,387000,2.25,1445,1606,2.0,0,0,3,7,1300,2003,0,1410,1286,0,0,1,0,1
7424100050,420000,1.0,1240,7300,1.0,0,0,3,7,1240,1968,0,1240,8260,1,0,0,1,0
3626039271,585000,1.75,1980,8550,1.0,0,0,3,7,990,1981,0,1480,6738,1,0,1,1,0
561500290,315000,1.75,1660,37642,1.0,0,0,4,7,1660,1991,0,2070,54450,0,0,0,0,0
798000337,325000,1.75,1950,12500,1.0,0,0,3,7,1330,1963,0,1760,11520,0,1,1,1,0
3629940160,2200000,4.5,5840,17168,2.0,0,0,3,12,4570,2006,0,4850,15017,1,1,1,0,1
5423010350,1280000,2.5,3400,9500,2.0,0,1,4,8,3400,1977,0,3080,11081,1,1,0,0,1
7399200770,417400,3.0,2680,12285,1.0,0,0,4,8,2680,1970,0,2610,9558,1,0,0,0,0
6055000010,470000,3.5,3520,35512,2.0,0,2,3,8,2760,2005,0,2860,39614,0,0,1,0,0
9357000230,267000,1.0,940,4700,1.0,0,0,4,6,940,1942,0,1020,5700,0,0,0,1,0
1338300010,842500,2.25,2560,3996,1.5,0,0,3,8,2150,1910,0,2970,4320,0,0,1,1,0
1442880080,499990,2.75,2910,6334,2.0,0,0,3,8,2910,2013,0,2790,6352,0,1,0,0,1
5153200506,217000,1.0,1000,12000,1.0,0,0,3,7,1000,1959,0,1490,14940,0,0,0,0,0
9284800844,310000,1.0,1030,5750,1.0,0,0,3,7,1030,1971,0,1250,5750,0,1,0,1,0
1036100100,435000,2.5,1900,7984,2.0,0,0,3,8,1900,1993,0,2650,9352,0,0,0,1,0
774100475,415000,2.75,2600,64626,1.5,0,0,3,8,2600,2009,0,1740,64626,0,0,0,0,1
3512100110,275436,2.75,2170,9658,1.5,0,0,3,7,2170,1966,0,1490,9731,0,1,0,0,0
1226059112,415000,1.0,1360,73616,1.0,0,0,3,7,1360,1971,0,2040,50965,1,0,0,0,1
9829200566,1165000,3.0,3790,5001,2.0,0,0,3,10,2810,1989,0,2500,6286,0,0,1,1,0
1257202215,810000,1.75,1760,4080,1.5,0,0,4,8,1760,1906,0,1760,6120,0,1,0,1,0
3629960550,450000,3.25,1770,1863,2.0,0,0,3,8,1430,2003,0,1410,1375,0,0,1,0,1
8127700132,1236300,3.5,3180,4628,2.0,0,0,3,10,2420,2001,0,2060,4640,1,1,1,1,0
5056500260,440000,2.25,2160,8119,1.0,0,0,3,8,1080,1966,0,1850,9000,0,1,1,0,1
1344300090,856000,1.5,1480,2700,1.5,0,0,3,7,1480,1928,0,1970,4200,1,0,0,1,0
5482700115,1280600,2.5,3560,15450,1.0,0,1,5,8,2060,1977,0,3680,17314,1,1,1,1,0
9265700045,300000,1.0,2150,7007,1.0,0,0,3,6,2150,1954,0,1720,9000,0,0,0,1,0
5695000142,420000,1.5,1100,1107,3.0,0,0,3,8,1100,2008,0,1110,2750,1,0,0,1,0
3625500130,1256500,2.5,3150,13700,2.0,0,0,4,9,3150,1966,0,3200,11900,0,1,0,0,0
619079096,750000,2.5,2350,715690,1.5,0,0,4,9,2350,1979,0,1280,325393,1,0,0,0,0
8562740520,855000,3.25,3420,5669,2.0,0,0,3,9,2620,2003,0,3310,6006,0,1,1,0,1
2710600045,460000,1.75,1550,4708,1.0,0,0,4,7,860,1949,0,1880,5600,0,0,1,1,0
2781230230,395000,3.0,2750,7965,2.0,0,0,3,9,2750,2012,0,2750,6000,1,1,0,0,0
1853500130,370000,2.5,2320,9264,2.0,0,0,3,8,2320,1994,0,2320,9129,1,1,0,0,0
7214400095,667500,2.0,2040,4841,1.0,0,0,4,7,1020,1949,0,1600,4841,1,0,1,1,0
1862400057,320000,1.0,820,5400,1.0,0,0,3,6,820,1940,0,1370,5632,1,0,0,1,0
4218400455,2180000,2.75,4710,11000,2.0,0,3,3,10,3690,1931,0,2950,5300,0,1,1,1,0
4298100240,660000,2.5,2680,28243,2.0,0,0,3,9,2680,1993,0,2670,32130,0,0,0,0,1
6893300110,430000,2.5,2030,7770,2.0,0,0,3,8,2030,2003,0,1360,10782,1,0,0,0,1
3438500880,325000,1.0,810,6827,1.0,0,0,3,6,810,1944,0,990,6827,1,0,0,1,0
2591800340,390000,2.25,1820,7420,2.0,0,0,4,8,1820,1983,0,1900,7526,1,0,0,0,0
3750605349,210500,1.0,1220,9600,1.0,0,0,5,7,1220,1958,0,1310,9600,1,0,0,0,0
7132300540,450000,2.0,1730,4248,2.0,0,0,3,7,1730,1905,0,1380,4000,1,0,0,1,0
7635800600,365000,2.0,2280,19000,1.5,0,0,3,6,2280,1924,0,1790,11800,0,1,0,0,0
8121200820,475000,2.25,1820,8008,1.0,0,0,3,8,1240,1981,0,2030,8750,0,0,1,0,1
4046601010,399950,1.75,2450,15001,1.0,0,0,3,7,1980,1989,0,1790,15323,1,0,1,0,1
9561100080,400000,2.25,2420,7927,1.0,0,0,4,7,1400,1973,0,2120,7693,0,1,1,1,0
1843130530,279000,2.0,1640,5650,1.0,0,0,3,7,1640,2003,0,2250,5488,1,0,0,0,0
3123800125,315000,1.0,900,8556,1.0,0,0,3,6,760,1941,0,1500,8556,1,0,1,1,0
9550204515,542000,1.0,890,3060,1.0,0,0,3,7,770,1910,0,1760,4080,0,0,1,1,0
3750603492,185000,1.0,1510,17040,1.0,0,0,4,6,1510,1975,0,1520,14000,0,0,0,0,0
7140600225,137000,1.0,1300,10125,1.0,0,0,4,6,1300,1959,0,1300,10125,1,0,0,0,0
2767604074,437500,1.5,1210,1232,3.0,0,0,3,8,1210,2007,0,1330,1174,0,0,0,1,0
2301400655,775000,1.75,2090,5050,1.0,0,0,4,7,1090,1916,0,1760,5000,1,1,1,1,0
